"timing_stategy.1","timing_stategy.2","timing_stategy.3","timing_stategy.4","timing_stategy.5","timing_stategy.6","timing_stategy.7","timing_stategy.8","Y_hat.1","Y_hat.2","Y_hat.3","Y_hat.4","Y_hat.5","Y_hat.6","Y_hat.7","Y_hat.8"
0.00361261729034056,0.00456067130471468,0.00684302421956924,0.010272948462041,0.00412833509837638,3.98159836628897e-05,0.000480793175938624,0.000624814781453743,-0.0689062579221134,-0.0869892291278454,-0.130522320507539,-0.195943931907397,-0.0787429445787819,-0.000759441208188176,-0.0091705419992871,-0.0119175780394778
0.00154532400138393,0.0025506593796838,0.00258714280312949,-0.00271892305619327,-0.00281128431930382,-0.000215506407371611,-0.000392249138847709,-0.000484739743925643,0.0251398916752172,0.0414950524603264,0.0420885780333093,-0.044232427015134,-0.0457349935626709,-0.0035059364455516,-0.00638125134372951,-0.00788592207333198
4.11331712937733e-07,-3.28798128977721e-05,0.000704657083853991,0.000882214150878248,-1.35146978642145e-05,0.00012193204239125,0.000126982652368041,0.000120040346370712,2.97247949803247e-05,-0.00237605238457668,0.050921887834513,0.0637530098914762,-0.00097663664288297,0.00881139199243028,0.00917637320191076,0.00867468899918425
0.0140131117340018,0.0501236470604239,0.0443298661359307,0.0120369301086973,0.00462977096338364,0.000137547447947162,-0.00183044942698146,-0.00204157368787887,-0.078172866672627,-0.279617350748217,-0.247296444989516,-0.0671486355348009,-0.0258274161453527,-0.000767315533739986,0.0102112565519054,0.0113890241321384
0.00377668230477643,0.00460383545232547,0.00559613876403804,0.00109242894459918,-0.00292070308230903,-0.00107985094923468,-0.000384860225240102,-0.000303271411776901,0.0987961991465832,0.12043412907959,0.14639230816015,0.0285774176524233,-0.0764041929083902,-0.0282483833215967,-0.0100677590509352,-0.00793343479155834
0.206788325223853,0.102985298428295,0.109788300774703,0.0613150635412596,0.00727049659415876,-0.0017841963725446,0.00159947207664615,0.00221471544359535,0.500320158194906,0.249170840498932,0.265630566677723,0.148350552467046,0.0175908190281404,-0.00431682693109467,0.00386989024428554,0.00535845909045794
0.0438910883705007,0.0637342333637203,0.0621573487909291,0.0498293094348124,0.0270483714107792,0.0110112316517666,0.0098989310017683,0.00996206332655639,0.25164599790444,0.365415061483581,0.356374121588209,0.285692307098044,0.155079645277837,0.0631320042413916,0.0567547186139362,0.0571166826813847
-0.0175913767062947,-0.0164382580622591,-0.00947187502898725,-0.00592428105519497,-0.000821033906637111,0.00627743917203875,0.0115133087222467,0.0124029373129487,-0.128125513163299,-0.119726857363247,-0.0689877130692891,-0.0431490703083437,-0.00597994076124278,0.0457212717740881,0.083856346940572,0.0903358920956507
-0.0240621923073592,-0.0140193675818072,-0.0170568540783932,-0.00872288860183609,-0.00130320938453746,-0.00341546616478567,-0.00780713018406276,-0.00859733602671948,0.283297922051417,0.16505801523273,0.200820077215706,0.102699545561789,0.0153434278107924,0.0402122323253469,0.0919177990965287,0.101221343443528
0.00999792104999858,-0.00345517700023378,0.00150536605561724,0.0052804918307004,0.00106206965788823,0.00212024913431798,0.00675362224307977,0.00760016561553582,0.0813024188433023,-0.0280972660462038,0.0122415351105718,0.0429406029884885,0.00863667873896685,0.0172417227850078,0.0549200000250445,0.0618040335648426
-0.0505480215656553,-0.0155254958296743,-0.00601829245113011,-0.000982552478193418,-0.00200533435601607,-0.00350994435505083,-0.00448292036279388,-0.00464042157961962,0.427485488313716,0.131299385425805,0.0508968028342011,0.00830946321783939,0.0169591471606924,0.0296836598169126,0.0379121346593419,0.0392441251606378
0.0148536936180473,0.0106067389858386,0.00517471940911737,0.0029446204455464,0.000762991323515946,-0.0011716183630137,-0.00263617478086398,-0.00287757415973013,-0.16372577646294,-0.116913450677762,-0.0570386716611815,-0.0324572649223064,-0.00841012007446784,0.0129142374371846,0.0290574030936365,0.0317182430004534
0.000148967109309601,-0.00850893597995301,-0.0116614022956087,-0.00962260835997573,-0.00250542245026969,0.00148637081029868,0.00356939222532982,0.00389765690754707,0.00137483142423007,-0.0785297682570211,-0.107624175570669,-0.0888079551094638,-0.0231227787903398,0.0137178556228132,0.032942255639713,0.0359718411815738
0.00648514968966721,0.008157073109813,0.00581520554973716,0.00136484343745344,0.00034059313134988,0.000876778373537676,0.00124973612061055,0.00131030892212498,0.244778051244328,0.307883789152752,0.219491415027446,0.0515151897581882,0.0128554816694301,0.033093469220868,0.0471705337287894,0.0494568174728232
-0.00511920456086848,0.0274390250334641,0.0213964937103126,0.0102487487342806,0.0015731733724732,0.00299840732210687,0.00499489372362083,0.00532282063794431,-0.0446963282273972,0.239573092763344,0.186815098795218,0.0894829327292625,0.0137355467199252,0.026179418351976,0.0436109568737467,0.0464741222001023
-0.0125468956124799,-0.0165195981165741,-0.011725529656888,-0.00562688450577953,-0.00347305000792805,-0.00196712773256873,-0.0018199296431322,-0.00182318294379565,0.379748656552056,0.499987836458054,0.354888912133413,0.170305221119235,0.105116525663682,0.0595377643029278,0.0550826163175604,0.0551810818340088
-0.000174459330006558,-0.000147741603589977,-0.000205019780058307,-0.000124426222083846,3.13097805904695e-05,0.000196334730394906,0.000323472598818677,0.000344852232866056,-0.0338427410294002,-0.0286598649059122,-0.0397710533575765,-0.0241369974944415,0.00607367227749166,0.0380862716575958,0.062749291720403,0.0668966504104861
-0.000553380850227256,-0.000768145435738567,0.000288867418471615,0.00214048110913496,0.00159458706858748,-0.000409619466877842,-0.00146765642606884,-0.00163430637205226,0.0216248866833629,0.0300174066330038,-0.0112882930235098,-0.0836452172385681,-0.0623128983426137,0.0160070131644331,0.0573527325544683,0.0638650399395177
0.00281002440971941,0.00314206673308206,0.00502798836012681,0.00620629054515382,0.00534046336987012,0.000496808601375613,-0.00182258334574541,-0.00216521087122968,-0.0357523112805757,-0.0399769295657858,-0.0639717592290649,-0.0789634533780401,-0.0679474200016555,-0.00632096137735045,0.0231889683543317,0.0275482635626001
-0.000764601657912255,-0.000582421824433343,-0.00027182877026626,-0.000441105838950845,-0.000911930590904718,-0.000288237716318297,0.000103603931298396,0.000160581144618907,-0.0318849732240307,-0.0242878158646098,-0.0113356451320375,-0.018394738905373,-0.0380287986198798,-0.0120199214478022,0.00432043082979131,0.00669646141029638
-0.0157738574326954,-0.0109734447405096,-0.00839972827637409,-0.00347238140527171,0.000328346157663608,0.000614854173461089,0.000350423956695572,0.000302084798548314,0.131507990534869,0.0914865417813816,0.07002924879841,0.028949539003149,-0.0027374498329549,-0.00512609152002642,-0.00292151432057402,-0.00251850664922811
-0.000803300891718736,-0.00212201425494336,-0.00310929617829077,-0.00299456237962439,-0.00125339103107708,-0.000560748865474327,-0.000350956502290502,-0.00031918476959177,-0.0137199127535224,-0.0362427712202111,-0.053104973156119,-0.0511453865008435,-0.0214071909663037,-0.00957726499529166,-0.00599413325859098,-0.00545149051394996
-7.99912468213482e-05,-9.70294886496169e-05,-8.21825549770712e-05,-5.28428063965773e-05,-2.49859186874299e-05,-2.12438576641142e-06,2.80258423773999e-06,3.33901609235793e-06,0.253136857029583,0.307055343827902,0.260071376509719,0.167224070875245,0.0790693629349047,0.00672273976712476,-0.0088689374612025,-0.0105665066213859
-0.0078423052432103,-0.00499370262857928,-0.00164530988840415,0.00111592070575823,0.00076547491608588,0.000177408129893163,5.04183306233834e-05,3.25187435386279e-05,0.239364687092461,0.152418967389411,0.0502185357996565,-0.034060394523036,-0.0233640056187126,-0.00541489271108148,-0.00153888015820845,-0.000992544746776177
0.0015569417249074,0.00581791819381803,0.00807017134887774,0.00442473010236903,-0.00108296160538904,-0.000562189153052182,0.000208803347060935,0.000322160238305449,0.0181126086262917,0.0676824787842812,0.0938839603634028,0.051474890382264,-0.0125985831080985,-0.00654020117791251,0.0024291039572463,0.00374783604166462
0.000115549348933096,9.41019251538296e-05,7.49546327017829e-05,5.60993810665669e-05,2.41242070582856e-05,3.27786576457167e-06,-1.04188927504596e-06,-1.53381806042941e-06,-0.147950510797818,-0.120489020683521,-0.0959726411034351,-0.0718301934271023,-0.0308888694728369,-0.00419701122224286,0.00133404516651211,0.00196391557033215
-0.00742518369591345,-0.00666420795802485,-0.00513005375362831,-0.00235668008653474,-9.0382645106575e-05,0.000109279084687215,2.36465863772144e-05,1.15027422186885e-05,0.174841850238143,0.156923046953585,0.120798101008484,0.0554930791780809,0.00212825292235507,-0.00257321005668303,-0.00055680951250858,-0.000270856697247068
-0.0283205880414956,-0.0207198221312083,-0.00480488422984148,0.00164377234579113,0.000547772696753648,0.000323078231188074,0.000464565420589271,0.000490353539219454,0.764594709543617,0.559390446306919,0.129721496486001,-0.0443783030721148,-0.0147886797179711,-0.00872241444892208,-0.0125422629748723,-0.0132384864800069
-0.0152905141878913,-0.00974962493512187,-0.00349907997146211,0.000147464621361465,0.000641120924826052,0.00042205161075227,0.000427010055288809,0.000430431343255628,0.484582436074389,0.308982218898456,0.110891803621161,-0.0046734049997295,-0.0203182140085584,-0.0133755343459552,-0.0135326758981051,-0.0136411023406106
-0.0468278105232747,-0.0328586762126079,-0.0127494148293732,-0.00146035432082555,-0.00063817244075254,-0.00127305276825561,-0.00156727795944353,-0.0016065828892606,-0.48580094533083,-0.340882389930886,-0.132264944854639,-0.0151500038470174,-0.00662052680954572,-0.013206900586719,-0.0162592507696983,-0.016667007866345
-0.00548821884137301,-0.00429687530872864,-0.00178484648611337,-0.0010836581176091,-0.000715678108023705,-0.000293544780495335,-0.000250433660600736,-0.000249160308030905,-0.14429390933017,-0.112971613217527,-0.0469264226663172,-0.028491077102908,-0.0188163036157146,-0.00771775418681043,-0.00658429500724954,-0.00655081656450388
-0.0419296785374425,-0.0101239773494268,-0.00331452750787381,-0.00243352204666688,-0.0010307864076836,9.21966454321948e-05,0.00021632383248536,0.000222732932354132,-0.595312971724086,-0.143739118728818,-0.0470592976001848,-0.0345508788020797,-0.0146349922292619,0.00130899784805695,0.00307134201986796,0.00316233771604408
0.00926795036098501,0.00873584751409196,0.00674369211682176,0.00434231410062102,0.00267544600522992,0.00151941372071763,0.000730352442831771,0.000604327259133467,0.11070968250215,0.104353483456673,0.0805563241133115,0.0518708232866787,0.0319593616985202,0.0181500551964741,0.00872437636275618,0.00721895094169992
0.00327554410908677,0.00128134534260715,6.71759535769553e-05,0.000391299412977323,0.00096577674928589,0.000925049238587959,0.000683388570372892,0.000640694755238785,0.123750202466537,0.0484092841666534,0.00253791052087178,0.0147833092665882,0.0364870886427855,0.0349484014729668,0.0258184506544596,0.0242054764153835
-0.000663091074656962,-0.000716421952676535,-0.000565048487132593,-0.000516995955903851,0.000439103343676942,0.000736734684906073,0.000579448290025577,0.000546574486716251,-0.0260792525232818,-0.0281767463492698,-0.022223255216416,-0.0203333578189196,0.0172698554108763,0.0289756424489134,0.0227895968703523,0.0214966761077736
0.0118433264113759,0.010474917131516,0.00570611720404568,0.00130107599467847,0.00165076374389974,0.00199380792293783,0.00174432145071018,0.00169050582527211,0.165171979015884,0.146087571391936,0.079579894900432,0.0181453494927474,0.0230222409648095,0.0278064784309977,0.0243270358382519,0.0235765006383569
0.00301655306123608,0.0031786114770425,0.00196283434720664,0.00237170809920972,0.00259139454624891,0.00200552050195403,0.00171590245755717,0.00167093923453357,0.0582987662338109,0.0614307534747212,0.0379342973388987,0.0458363082776361,0.0500820313133933,0.0387592621601768,0.0331620210957457,0.0322930490024461
-0.000104667538814534,0.00207526674028265,0.00119698618253449,0.000797476377479682,0.00141695534754508,0.00147218399399628,0.00121970055850888,0.00117291903790008,-0.00263069693152372,0.0521594174047466,0.0300848564238192,0.0200436418297354,0.0356135257130489,0.0370016335485531,0.0306557558626908,0.0294799567170201
0.0021689671331037,0.00271736486726021,0.00350206781829,0.00375590033806532,0.00314394751800567,0.00273671429597797,0.00241097158387567,0.00235388051900977,0.0302370926936891,0.0378821846213713,0.0488215554883456,0.0523601786938231,0.0438290793231148,0.0381519307419,0.0336108233964712,0.0328149294458509
-0.000233879983491444,0.000960499339587699,0.000897827898388403,0.000743370800807326,0.000739312688564718,0.000946444106764536,0.000950126334701519,0.00094512668024733,-0.0104592810469766,0.0429542211702383,0.0401515092521981,0.0332440767768582,0.033062595079143,0.0423256610511397,0.0424903329324055,0.0422667447899168
3.06506638660468e-05,0.000874069368267414,0.00092398697480051,0.000987382609273725,0.00096674115437567,0.00107187827787753,0.00111766323755244,0.00112371944808522,0.00128627570884413,0.0366809084840914,0.0387757343908897,0.0414361747985113,0.0405699422710004,0.044982092319339,0.0469034889232632,0.0471576418685308
-0.00136736812042696,-0.00110906197690734,-0.000915612706539223,-0.00372156075139111,-0.00469130150579387,-0.00394858722890342,-0.00400050997133309,-0.00402629567918363,0.0175781369931989,0.0142574944323976,0.0117706163744951,0.0478423503804072,0.0603088073455273,0.0507608786561349,0.0514283690457795,0.0517598560084284
-0.00960825527458936,-0.00673331188953551,-0.00559786937091932,-0.00418898005160307,-0.00150726139405591,0.00098188522444331,0.00183500736725199,0.0019582956241603,-0.181609936010837,-0.127269343543937,-0.105807835990612,-0.0791777879938584,-0.0284894226374307,0.0185590523653897,0.0346842960581407,0.0370146226167222
0.0100757602549075,0.00697533561198072,0.0010417408287882,-6.49937374592726e-05,0.000626730409392916,0.00101715877744573,0.00120784788173489,0.00123853266714791,0.312504194991238,0.216343142856545,0.0323100561003722,-0.00201580973448522,0.0194383229760224,0.0315476328219631,0.037461940380091,0.0384136426756377
-0.0057052154337264,0.00239548273817033,0.00310490815255653,0.0030256961381885,0.00265457225647409,0.00243545076581955,0.00256298337726891,0.00258903050330516,-0.0777891990091134,0.0326618136697981,0.0423346534394553,0.0412546172478048,0.0361944350641391,0.0332067678249782,0.0349456433867213,0.0353007894972207
-0.00473779545107856,0.000521442130946579,0.00139743292248461,0.00140537626972927,0.000768224776514671,0.00050401550340702,0.000480745231024929,0.000480123825200066,-0.340261092435978,0.0374491619467523,0.100361456656464,0.100931935487595,0.0551727073049893,0.0361976086905358,0.0345263739604229,0.034481745561625
0.000107893430869507,0.000213379000234482,0.000218131972592624,0.000232174065064255,0.000175424482548709,0.000140420064406202,0.000154215376098631,0.000157328968355793,0.022873315851072,0.0452361671050419,0.0462437932144635,0.0492207049108025,0.0371898415409601,0.0297689345783764,0.0326935289587938,0.0333536078769965
0.00327359862605705,0.000759701219789795,0.000598890608545881,0.00447252003030338,0.004080298234017,0.00269877734802572,0.00243660785738713,0.00241470562809524,0.0430278075479693,0.00998542631918344,0.00787174995788543,0.0587862939538568,0.0536309753291492,0.0354724221293847,0.0320264961999333,0.0317386157923167
-0.00111919108642325,-0.000453210163173911,-0.000454447498992218,-0.000105155119479792,0.00028950509236424,0.000345218315590325,0.000339750551601154,0.000338971220816633,-0.105923820407273,-0.0428932579191663,-0.0430103633344897,-0.00995221649439633,0.0273996869547833,0.032672564413243,0.0321550777589584,0.0320813194034292
-0.000641165708639401,-0.000596998270656974,-0.000409878773903004,-1.96962887525086e-05,8.03528610882603e-05,-5.27269161961084e-05,-0.000102625488711176,-0.000108972436494641,0.167406190245274,0.155874222103649,0.107017956632638,0.0051426341390362,-0.020979859291974,0.0137668188501589,0.02679516676532,0.0284523332884179
0.00187591613792511,0.00163288900297523,0.00213315319275044,0.00181601033232258,0.00112963633585908,0.000848898015083078,0.000898950509571066,0.000912307757610128,0.0513274635527282,0.0446779304743139,0.0583657982037443,0.049688364132718,0.0309082941846088,0.0232269348550694,0.0245964350873116,0.0249619064684833
0.000491898744720872,0.00050086374094304,0.000536540900629651,0.00067572082990615,0.000811996771520399,0.000537053719478874,0.00042036319859215,0.000405315660767821,0.0269047062692595,0.0273950522858962,0.029346436614869,0.0369589689824509,0.0444126659476234,0.0293744855592011,0.0229920253017639,0.0221689909078281
6.63005356699634e-05,2.82616455228517e-05,-3.92206591666246e-06,1.26126038326667e-05,-5.43653405913841e-06,-6.14539383059924e-05,-7.66741070099717e-05,-7.83042971928357e-05,-0.0183607132843986,-0.00782654265379444,0.00108614398135211,-0.00349282853300103,0.00150554806400953,0.0170185373320389,0.0212334829714682,0.021684934143682
0.000366338737883155,-0.00429331761567688,-0.0052813312724553,-0.00770997017179873,-0.00864780616532578,-0.00378558793265308,-0.00184557336548187,-0.00160201528496558,-0.00452571761276845,0.0530392807016639,0.0652451173925247,0.0952483158129954,0.106834261919376,0.0467668313771289,0.0228000564015748,0.0197911605881153
0.000149547083254792,0.000445030088911937,0.000658786320413254,0.000561823030203488,0.000221831986490619,-2.10515339780493e-05,-0.000107801543860794,-0.000119499939466084,-0.0237414007389731,-0.0706509110830191,-0.104585858138316,-0.0891924162888534,-0.0352170164296903,0.00334204381299401,0.0171140726878543,0.0189712556701197
-0.00527732304232152,-0.00517786752640688,-0.00480667525047701,-0.003138690874608,-0.000900484324272811,-0.000400451090158081,-0.000705995318152166,-0.000764102760806786,0.0975421518644348,0.0957038893667057,0.0888430447567975,0.058013250182208,0.0166438889575959,0.00740164298020591,0.0130490974280939,0.0141231125964694
-0.00410463305790699,-0.00502489539164359,-0.0021710595517,-9.55394252992102e-05,-0.00136367968917523,-0.00064311459919646,0.000489464609673933,0.000674548622348824,-0.0415907535429471,-0.0509154369865903,-0.0219985566231977,-0.00096806624007468,-0.0138176701945996,-0.00651644627368717,0.00495956682649819,0.00683495579484273
-0.0168044746971679,-0.0105598689650825,-0.000559070591373042,0.00137753472667127,-0.000574116468404063,-0.000697620444425498,-0.000501254979438106,-0.000474206915572297,0.327043471521084,0.205512892689849,0.0108804583495133,-0.0268091533517168,0.0111732765390122,0.0135768725925987,0.00975526885230731,0.00922886782734166
-0.0204156838822534,-0.00724594379069809,-0.00455229935626293,-0.00698859682030748,-0.00533035879636712,-0.00139226885348373,-0.000611097517949029,-0.000530624120859101,0.145815898023379,0.0517530447160781,0.0325141015374825,0.0499149833605277,0.038071272026049,0.00994406723436707,0.00436467050888529,0.00378990158459468
0.0223406040263566,0.0286752045045539,0.0368545753844053,0.0363369328745196,0.0151674358140812,0.00414531493242548,0.00129773297289653,0.000903540614144005,-0.217063446360901,-0.278611030727676,-0.358082580832138,-0.353053116675926,-0.147368257652214,-0.0402762765242172,-0.0126088977370876,-0.00877888706150293
-0.0542422457676962,-0.049185517461474,-0.0292405340861746,-0.00639742085245132,0.00658359795780986,0.00515619318113617,0.00248170314547063,0.00201949731506708,0.642003642695453,0.582152912941022,0.346086876234476,0.0757189794227808,-0.0779225456309088,-0.0610279821176268,-0.0293730917098158,-0.0239024880761647
0.00686661397217044,0.0013337964489379,-0.000247583491027119,-0.000243519144311708,0.00193875834508468,0.00248304971864743,0.00162722128212135,0.0014500911939905,-0.149834467403562,-0.0291044001252052,0.0054024502711687,0.00531376329562075,-0.042305104850412,-0.0541819350320204,-0.0355071415318441,-0.0316420353057192
-0.00671876638074887,-0.00285383155897926,-4.7717223665009e-05,0.000375471020654807,-4.18071825664476e-05,-0.000451415877477558,-0.000435372518325148,-0.000423289753814918,-0.552393848618669,-0.234632209075003,-0.00392314590684938,0.0308699351027548,-0.00343724266763526,-0.0371138598600311,-0.0357948300851063,-0.0348014267709379
0.0208852609259492,0.0118700609085928,0.00373156371957678,0.00330112898473063,0.00150621615935016,-0.00160119114657352,-0.00233101744506124,-0.0024054067240185,0.317612739722755,0.180514027534602,0.0567477792414007,0.0502019402456108,0.0229057919210146,-0.0243501246494445,-0.0354489627729555,-0.036580238210662
-0.00242099455438478,-0.0132898749266436,-0.022620426174638,-0.0208956640664287,-0.0131816911032346,0.00141171163525478,0.00738260657629089,0.0082209489673994,0.0095312494759367,0.0523211062992355,0.0890546923089928,0.0822644507075765,0.0518951957955111,-0.00555778853749432,-0.029064693654051,-0.0323651762848098
